App_ID,App_Icon_URL,App_Image_Name,App_Name
ee.smkv.calc.loan,https://lh6.ggpht.com/b2zDDQdXLjdG-QqKXkQjFAfWw00b76_K4p4bbIyIONO7S567EEshPLny1gY0JRxnRrs=w170,,Simple Loan Calculator
com.splendapps.bmicalc,https://lh3.googleusercontent.com/6N2qrY90wOuQOj84Jj5hharqZP6FTCbSDhUj-kFn7_nYQEEuZqToDfz0dvixc31Wnj6r=w170,,BMI Calculator
com.j2eeknowledge.com,https://lh5.ggpht.com/q7t9kcel2vZRJlx6Il4Lr5KhV-i1143Ud4nlz7Q_oMwF_iP2z_bFGgzTVURmP_lFpI4=w170,,Calculator Mem Lite
fr.deebee.calculsoldes,https://lh3.googleusercontent.com/_Uv1nN5hSGcNtFIxYwLAFzffFMPSX8-ORH6K-FDJPTC98LdGhWVbRhNWUryZKzxGBk8=w170,,Discount Calculator
com.differ.xiaoming,https://lh3.googleusercontent.com/z0LxUOM4aOYKGPOpNrOHtFTTvDQDOQYndECo_oDgG0S_zwlWc4gqXDhFQc0nEQAuu-U=w170,,Easy Calculator - history calc
com.fitnesscalculator,https://lh4.ggpht.com/gX6wddiZM9dxx4nUClWSOC36uVY21QJoP2R-gpJbecW6WQtJBzlAq_OP4fA4Unje61E=w170,,MyFitness BMI Calculator IIFYM
com.herbertlaw,https://lh6.ggpht.com/fx7ITQ6ZhxfcGRc-N9_wqQwrTavnau66iwrbUkCXxP6NIt9igK7ZLXVZHpEhJxRJPQ=w170,,Graphing Calculator
ru.arybin.calculator,https://lh4.ggpht.com/qG8przrUOnINIT6LDiyyew6xs9zKyDuFwiu26xWYbmWkMZ5BglFPcsZEa4Ty8_c9Di4=w170,,Simple Calculator
klb.example.simple.calculator,https://lh4.ggpht.com/lbym4fvf0Z2NjaxXexH4MKz0mZH-sdE1qAae9qdHrv019U40_haudghE-6ePRWNvUQ=w170,,Simple calculator
com.arbapps.loanemicalc,https://lh6.ggpht.com/ZkvuvfOYFgqM5FO-3Iwv94BLzvV5pYBq8UBvDUgFFxJ_7RLPmNkJ4G6d2GtWfrN9qRM=w170,,Loan/Mortgage EMI Calculator
nilesh.sipcalculator,https://lh3.googleusercontent.com/7W1lbc_xb4xCHNlbG61mERjyZ2oPtiAJMyZTM6L969hcuiyv3TQhiNSuk9IH1wOnLH55=w170,,SIP Calculator
sparrow.peter.calculator,https://lh3.googleusercontent.com/9JdP1WTaSLM3xDzwQPFGKw6I1bwtXdgTOoFhFkl5Zl3if9KTmSqi7QRG5VwCgszlhoj5=w170,,Calculator Plus
com.app.vs.software.interestcalculator,https://lh3.googleusercontent.com/f9xxkxWysEpX1yNMuj-EEBmEs6ZwuGvttXnZeITQ7GHN-tyWuTqJfPGHK3XDF485CHg=w170,,Interest Calculator
tr.com.senkronbilisim.scientificcalc,https://lh6.ggpht.com/_yCsF54zKkQo6JhW7o7Z_MZAHtMbFOlVJH4SBI7Wo02RBhTtfwsnHryYEAjlwdmwqSE=w170,,Scientific Calculator
com.newleaf.calculator,https://lh3.googleusercontent.com/qU3WLpKgr4rOIBtRCwytxCclWVrtr0RgJFFtltQnTo6KMUlMsDMG2yvKpIUsgJD8OSU=w170,,Calculator for iOS
org.geogebra.android,https://lh3.googleusercontent.com/4xe4wYNJEqS6WqVquGnGDA-n4zNVEC0Z1rbqWYbo1RDbuVJRErHPmVHnMOoGBU2ZNw=w170,,GeoGebra Graphing Calculator
